0.0	10	0.0	0.0	0.0 
0.1	9.95542712519	-18.9432260774	50.0448564252	0.01 
0.198607109948	9.81698332675	-28.5656863467	50.1130303668	0.02 
0.295348658898	9.63147490712	-37.775670419	50.6259843604	0.03 
0.389774624448	9.40115486279	-46.4590347345	51.5413736661	0.04 
0.48146322134	9.12883211614	-54.5236039684	52.8085956449	0.05 
0.570025362303	8.81776021187	-61.9013243015	54.3714932962	0.06 
0.655107898206	8.47151580967	-68.5488450519	56.1710348198	0.07 
0.73639561405	8.09387480955	-74.4466684946	58.1477779768	0.08 
0.813612028721	7.68869322054	-79.597117129	60.243977838	0.09 
0.88651910507	7.25979861786	-84.0214314639	62.4052529075	0.1 
0.954916019676	6.81089645666	-87.7563297906	64.58177888	0.11 
1.01863716775	6.34549384816	-90.8503415493	66.7290250632	0.12 
1.07754958916	5.86684184751	-93.3601788672	68.8080822501	0.13 
1.13154999869	5.37789598538	-95.3473488702	70.7856517053	0.14 
1.1805615911	4.88129377137	-96.8751434527	72.633774087	0.15 
1.22453077164	4.37934722412	-98.0060817562	74.329376934	0.16 
1.26342393979	3.87404811813	-98.7998290445	75.853712641	0.17 
1.29722442952	3.36708352904	-99.3115764757	77.191748336	0.18 
1.32592968599	2.85985934643	-99.590839758	78.3315570425	0.19 
1.34954873747	2.35352964159	-99.6806195745	79.2637476138	0.2 
1.3681000029	1.84903006976	-99.6168609635	79.9809602297	0.21 
1.38160946055	1.34711380619	-99.4281502255	80.4774452835	0.22 
1.3901091911	0.848388826363	-99.1355942362	80.7487364083	0.23 
1.39363629965	0.353355619576	-98.7528364244	80.7914230466	0.24 
1.39223221403	-0.137555344137	-98.2861746651	80.6030240625	0.25 
1.38594235185	-0.623946898003	-97.7347578872	80.181961038	0.26 
1.37481614498	-1.10541960041	-97.0908495469	79.5276276589	0.27 
1.3589074065	-1.58153762091	-96.3401567418	78.6405495919	0.28 
1.33827502245	-2.05179640881	-95.462233243	77.5226271008	0.29 
1.3129839467	-2.51559250218	-94.4309727283	76.1774500603	0.3 
1.28310647304	-2.97219591413	-93.2152146193	74.6106717823	0.31 
1.24872375317	-3.42072564206	-91.7794886666	72.8304240591	0.32 
1.20992752232	-3.86012897277	-90.0849252313	70.8477511092	0.33 
1.16682198633	-4.28916538675	-88.0903554275	68.6770348767	0.34 
1.11952581469	-4.70639598132	-85.7536182942	66.3363788212	0.35 
1.06817417396	-5.11017941354	-83.0330804586	63.8479125681	0.36 
1.0129207258	-5.49867538658	-79.8893571257	61.2379764172	0.37 
0.953939504081	-5.86985664397	-76.287202	58.5371437423	0.38 
0.891426577542	-6.22153027168	-72.197508912	55.7800417894	0.39 
0.825601399379	-6.55136882166	-67.5993413729	53.0049382555	0.4 
0.756707744094	-6.85695135328	-62.4818808016	50.2530728875	0.41 
0.685014136521	-7.13581394824	-56.846163351	47.5677302365	0.42 
0.610813688871	-7.38550861181	-50.7064631346	44.993070881	0.43 
0.534423279596	-7.60366877402	-44.0911801231	42.572762264	0.44 
0.45618203285	-7.78807890938	-37.0431070409	40.3484742449	0.45 
0.376449088404	-7.93674518199	-29.6189825221	38.3583254239	0.46 
0.295600687458	-8.04796357555	-21.8882864503	36.6353809155	0.47 
0.21402663738	-8.12038176469	-13.93129392	35.2063076162	0.48 
0.132126255037	-8.1530510801	-5.83647017462	34.0902872651	0.49 
0.0503039207275	-8.14546534373	2.302648023	33.2982704257	0.5 
-0.0310356003086	-8.09758408371	10.390887501	32.8326274239	0.51 
-0.111491896771	-8.00983862626	18.3349605646	32.6872184399	0.52 
-0.190673535005	-7.88312070606	26.0468352671	32.847868721	0.53 
-0.268202400302	-7.71875442023	33.4467322179	33.2932009995	0.54 
-0.343717607894	-7.51845344704	40.4655652783	33.9957499341	0.55 
-0.4168788641	-7.28426634838	47.0466994055	34.9232657888	0.56 
-0.487369192614	-7.0185133917	53.1469634938	36.0401079876	0.57 
-0.554896978356	-6.72371862095	58.7369206855	37.3086332591	0.58 
-0.619197318531	-6.40254087855	63.800455618	38.690495954	0.59 
-0.680032704536	-6.05770716973	68.3337818365	40.1477969899	0.6 
-0.737193087141	-5.69195123494	72.3440002297	41.6440396048	0.61 
-0.790495399479	-5.30795953446	75.8473505649	43.1448717854	0.62 
-0.839782627296	-4.90832613583	78.8672949402	44.6186145622	0.63 
-0.884922523907	-4.49551729958	81.4325575707	46.0365908647	0.64 
-0.925806069024	-4.0718459383	83.5752237363	47.3732806323	0.65 
-0.96234576722	-3.63945561329	85.328975812	48.6063344174	0.66 
-0.994473874563	-3.20031334774	86.7275193404	49.7164803206	0.67 
-1.02214063207	-2.75621027591	87.8032295209	50.6873585728	0.68 
-1.04531257336	-2.30876900109	88.5860297877	51.5053153047	0.69 
-1.06397096188	-1.85945648214	89.1025000106	52.1591828763	0.7 
-1.0781104017	-1.40960128579	89.375202316	52.640069258	0.71 
-1.08773765444	-0.960414106177	89.4222071612	52.9411738959	0.72 
-1.09287068514	-0.513010544485	89.2568004129	53.0576425826	0.73 
-1.09353795057	-0.0684352410717	88.8873529582	52.9864692906	0.74 
-1.08977793533	0.372313451619	88.3173369865	52.7264487428	0.75 
-1.08163893397	0.808258984814	87.5454767226	52.278179696	0.76 
-1.06917907028	1.23842298338	86.5660253636	51.6441154045	0.77 
-1.05246653918	1.66180309157	85.369163639	50.8286544513	0.78 
-1.03158005008	2.07735289063	83.9415182244	49.8382620154	0.79 
-1.00660944526	2.4839644727	82.2667997405	48.681608678	0.8 
-0.97765646055	2.88045425177	80.326559849	47.3697111154	0.81 
